Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
45	-50.273357	13.364149	-31.605865	-82.05152	235.7619	-83.66129	0.0	-83.66129	-83.66129	230000	-2.0804595e-05	5180.624	-0.0036443367	0.0	0.7798521	0.0051563764	0.040599998	79.0	2723.121441602707
46	-51.879364	11.027306	-37.648766	-76.27631	243.5	-83.66129	0.0	-83.66129	-83.66129	235000	0.00020252762	5080.634	-0.004665279	0.0	0.7794021	0.008659487	0.072	79.0	2785.3898231983185
47	-53.79003	11.860712	-38.231583	-73.4472	249.95	-83.66129	0.0	-83.66129	-83.66129	240000	3.1477357e-05	5152.5054	-0.0058711316	0.0	0.7839755	0.003467644	0.0392	79.0	2847.544664144516
48	-52.132378	8.588098	-36.20885	-66.06625	242.1	-83.66129	0.0	-83.66129	-83.66129	245000	0.00027937623	5076.312	-0.007028772	0.0	0.77481306	0.008836087	0.0766	79.0	2909.931913137436
49	-47.52944	8.595224	-31.619484	-73.60521	222.45454	-83.66129	0.0	-83.66129	-83.66129	250000	-1.959381e-05	5188.785	-0.0036615173	0.0	0.7591228	0.005751952	0.053999998	79.0	2972.697273015976
50	-50.367123	11.830464	-32.399776	-74.62664	231.19048	-83.66129	0.0	-83.66129	-83.66129	255000	-0.00012745972	5084.755	-0.0038745392	0.0	0.74355054	0.00727692	0.0674	79.0	3035.357527732849
51	-49.18461	11.596101	-30.50046	-82.4094	225.68182	-83.66129	0.0	-83.66129	-83.66129	260000	-0.00013704224	5179.879	-0.0028335082	0.0	0.74800426	0.003108885	0.024	79.0	3098.259020805359
52	-48.455044	10.579196	-28.13294	-65.94829	221.77272	-83.66129	0.0	-83.66129	-83.66129	265000	2.8479004e-05	5131.7134	-0.0044539915	0.0	0.7357457	0.0045229373	0.042799998	79.0	3161.0310418605804
53	-48.9908	7.774555	-36.158627	-69.41705	223.5	-83.66129	0.0	-83.66129	-83.66129	270000	6.6070555e-05	5152.483	-0.003959631	0.0	0.723734	0.015511227	0.138	15.0	3223.357147216797
54	-48.101013	8.474315	-27.625547	-62.83228	222.22728	-83.66129	0.0	-83.66129	-83.66129	275000	3.665924e-05	5135.7734	-0.0049128537	0.0	0.7207642	0.005868648	0.0532	79.0	3285.7940883636475
55	-46.502766	9.177479	-27.126781	-64.89307	215.95653	-83.66129	0.0	-83.66129	-83.66129	280000	0.00032588042	5239.886	-0.005063374	0.0	0.69972867	0.009209242	0.086399995	79.0	3348.1976447105408
56	-51.574875	15.057255	-32.63248	-95.60968	235.2381	-83.66129	0.0	-83.66129	-83.66129	285000	0.00026051942	5101.2896	-0.0058199367	0.0	0.7001807	0.0067360015	0.0738	79.0	3410.915208339691
57	-50.35109	7.6348543	-33.487885	-63.788998	226.68182	-83.66129	0.0	-83.66129	-83.66129	290000	-5.780182e-05	5181.2812	-0.0072375727	0.0	0.6898642	0.00744404	0.0668	79.0	3473.52264046669
58	-49.0104	10.981666	-30.178675	-69.01478	222.86363	-83.66129	0.0	-83.66129	-83.66129	295000	-7.095947e-05	5125.274	-0.0043427246	0.0	0.68409467	0.0071374686	0.0616	79.0	3535.878196954727
59	-50.015846	11.616508	-34.90252	-80.268364	232.85715	-83.66129	0.0	-83.66129	-83.66129	300000	6.526909e-05	5112.471	-0.0039946903	0.0	0.6758052	0.0066377074	0.053799998	79.0	3597.950979232788
60	-57.28679	13.016177	-36.026608	-84.54952	253.57895	-83.66129	0.0	-83.66129	-83.66129	305000	-0.00015450439	4885.675	-0.004635313	0.0	0.6681475	0.008932511	0.0744	79.0	3659.5568301677704
61	-57.64572	11.015566	-37.738194	-89.26957	254.10527	-83.66129	0.0	-83.66129	-83.66129	310000	5.2679443e-05	4897.042	-0.004837599	0.0	0.67686224	0.00772568	0.0552	79.0	3721.245931148529
62	-59.74138	13.118366	-37.791824	-83.33658	262.42105	-83.66129	0.0	-83.66129	-83.66129	315000	3.694534e-05	4957.4805	-0.0055733924	0.0	0.66389775	0.006574308	0.060399998	79.0	3782.694136619568
