Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
81	-48.34264	8.604291	-34.55228	-64.06684	195.92	-68.7897	0.0	-68.7897	-68.7897	410000	7.108879e-05	3178.3428	-0.004669983	0.0	0.5060363	0.006824446	0.074	79.0	4908.483577013016
82	-45.29376	6.7248244	-32.2706	-62.70235	186.26923	-68.7897	0.0	-68.7897	-68.7897	415000	7.813454e-05	3210.0188	-0.006210886	0.0	0.5012721	0.008714323	0.06	79.0	4971.3216598033905
83	-45.64248	6.5937624	-32.33931	-59.71632	188.46153	-68.7897	0.0	-68.7897	-68.7897	420000	-0.0003958557	3232.3032	-0.003460817	0.0	0.48303705	0.009150216	0.0694	79.0	5034.655159473419
84	-44.329132	5.0594716	-37.060955	-54.11856	179.92592	-68.7897	0.0	-68.7897	-68.7897	425000	-9.904098e-05	3220.084	-0.004820255	0.0	0.48990652	0.0050008115	0.065	79.0	5098.290048837662
85	-41.942616	6.1156697	-33.349785	-54.107025	175.5	-68.7897	0.0	-68.7897	-68.7897	430000	6.549759e-05	3301.5698	-0.0043206373	0.0	0.49470338	0.0071430304	0.0698	79.0	5162.168905735016
86	-43.078926	6.0441346	-31.320702	-54.991734	179.11111	-68.7897	0.0	-68.7897	-68.7897	435000	-0.00017056885	3252.4038	-0.0041530346	0.0	0.50669825	0.004444175	0.031	79.0	5225.486443281174
87	-44.17978	5.5599604	-34.81367	-54.849476	180.03703	-68.7897	0.0	-68.7897	-68.7897	440000	-6.477432e-05	3237.0474	-0.0040670643	0.0	0.5010207	0.0050388784	0.038	79.0	5288.824234247208
88	-45.244255	6.0266724	-34.1971	-52.86195	182.55556	-68.7897	0.0	-68.7897	-68.7897	445000	0.000109893794	3232.1372	-0.006445528	0.0	0.49493065	0.0027354578	0.045199998	79.0	5352.0988030433655
89	-43.904823	7.0883284	-32.20196	-56.980335	178.25	-68.7897	0.0	-68.7897	-68.7897	450000	0.000110359186	3288.5278	-0.004668619	0.0	0.47717378	0.006990457	0.0628	79.0	5415.785101175308
90	-40.044586	5.89873	-32.72212	-51.379322	166.58621	-68.7897	0.0	-68.7897	-68.7897	455000	-0.00018800277	3305.9055	-0.0042533255	0.0	0.48480085	0.0061163637	0.0444	79.0	5480.287667274475
91	-42.338367	4.717839	-34.554474	-50.78202	170.82759	-68.7897	0.0	-68.7897	-68.7897	460000	-0.00028844146	3311.0488	-0.004642668	0.0	0.4752879	0.0109394295	0.0714	79.0	5543.862319231033
92	-43.8356	6.654438	-32.22566	-57.014027	177.85715	-68.7897	0.0	-68.7897	-68.7897	465000	7.396087e-05	3297.7832	-0.0044811307	0.0	0.47131073	0.006789584	0.085	79.0	5607.109578609467
93	-47.94589	8.365498	-34.20848	-64.085625	188.3077	-68.7897	0.0	-68.7897	-68.7897	470000	-0.00021440734	3145.281	-0.005641044	0.0	0.47106367	0.009329029	0.066599995	79.0	5669.967102527618
94	-39.83521	8.101673	-28.305717	-55.657146	167.6207	-68.7897	0.0	-68.7897	-68.7897	475000	9.583435e-05	3328.305	-0.0057360153	0.0	0.45936048	0.010095995	0.0502	79.0	5733.561732053757
95	-46.06865	8.236118	-31.766953	-65.68111	184.11111	-68.7897	0.0	-68.7897	-68.7897	480000	0.0002700348	3233.9458	-0.005686226	0.0	0.44471204	0.0070434674	0.0694	79.0	5796.652081727982
96	-40.04144	5.8684134	-31.103315	-48.378853	163.93333	-68.7897	0.0	-68.7897	-68.7897	485000	2.6516724e-05	3340.7676	-0.0046304897	0.0	0.44174904	0.004964839	0.042999998	79.0	5860.111376047134
