Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
90	-74.1251	2.9562962	-68.39424	-79.02612	270.82352	-128.66968	3.0517578e-05	-128.66965	-128.66965	455000	-2.8781127e-05	29160720.0	-0.0019921234	0.0	0.5405723	0.017763047	0.297	5.0	5628.82720041275
91	-77.39606	3.2164507	-69.49846	-82.01134	277.55554	-128.66968	3.0517578e-05	-128.66965	-128.66965	460000	1.7085265e-05	12524.785	-0.004087371	0.0	0.5407848	0.007433092	0.068399996	79.0	5692.000941753387
92	-135823.94	406618.75	-77.04217	-1355679.5	496.0	-128.66968	3.0517578e-05	-128.66965	-128.66965	465000	-3.1166077e-05	17942856000.0	-0.004355969	0.0	0.5235896	0.0042100446	0.088999994	79.0	5752.563133478165
93	-205.08426	142.27512	-79.51887	-398.647	592.2857	-128.66968	3.0517578e-05	-128.66965	-128.66965	470000	-7.4432373e-06	8320.203	-0.0026147675	0.0	0.5208592	0.0059618233	0.049	79.0	5812.432555437088
94	-200.27406	144.9112	-71.21179	-375.31616	582.0	-128.66968	3.0517578e-05	-128.66965	-128.66965	475000	1.2854003e-05	8372.656	-0.0031316087	0.0	0.5091324	0.006503831	0.0424	79.0	5872.0162098407745
95	-342.7704	224.5387	-77.4283	-734.58057	758.5	-128.66968	3.0517578e-05	-128.66965	-128.66965	480000	-4.23645e-05	7281.419	-0.004480466	0.0	0.49151057	0.0071953186	0.081999995	79.0	5931.329747200012
96	-179.31012	139.36478	-76.93999	-406.984	521.0	-128.66968	3.0517578e-05	-128.66965	-128.66965	485000	-1.6098022e-06	8743.174	-0.002693306	0.0	0.4975374	0.0108442	0.081999995	79.0	5991.141216754913
97	-235.6295	134.8639	-76.85891	-361.2367	690.4286	-128.66968	3.0517578e-05	-128.66965	-128.66965	490000	-8.248901e-06	8127.093	-0.0021897184	0.0	0.49694708	0.0045551215	0.0826	79.0	6051.376074075699
98	-242.43486	141.33786	-77.983765	-373.1713	692.7143	-128.66968	3.0517578e-05	-128.66965	-128.66965	495000	6.915283e-06	7970.575	-0.006432199	0.0	0.49564382	0.007804143	0.0872	79.0	6111.151432752609
99	-238.93289	137.9132	-79.08131	-368.19498	692.5714	-128.66968	3.0517578e-05	-128.66965	-128.66965	500000	1.7721557e-05	8061.499	-0.006315234	0.0	0.4743505	0.01019193	0.0822	79.0	6170.177965641022
100	-199.11247	135.26103	-75.84562	-359.3749	592.2857	-128.66968	3.0517578e-05	-128.66965	-128.66965	505000	-7.751465e-07	8527.619	-0.0037186767	0.0	0.45615986	0.0059900554	0.0632	79.0	6229.816334724426
101	-265.5162	130.43254	-80.87763	-361.65085	761.5	-128.66968	3.0517578e-05	-128.66965	-128.66965	510000	-7.672882e-06	7833.4175	-0.0028851219	0.0	0.43882504	0.0062840413	0.072	79.0	6289.274076461792
102	-266.4731	123.526825	-89.82674	-366.3294	770.5	-128.66968	3.0517578e-05	-128.66965	-128.66965	515000	-2.2994996e-06	7903.5996	-0.0045288084	0.0	0.42543513	0.00483346	0.081	79.0	6348.700305938721
103	-174.62462	130.1515	-73.831924	-363.6446	525.8889	-128.66968	3.0517578e-05	-128.66965	-128.66965	520000	1.1145019e-05	8938.441	-0.0032409604	0.0	0.41784513	0.006112597	0.0594	79.0	6409.087368488312
