Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
76	1.0	0.0	1.0	1.0	69.59649	0.7099459	0.10941368	0.84045154	0.16966939	308000	5.5541996e-06	0.010720575	-0.0040903743	-0.001311372	0.55339164	0.0036075974	0.036250003	79.0	1224.8119864463806
77	1.0	0.0	1.0	1.0	70.30357	0.71424633	0.10535415	0.8416473	0.26982632	312000	9.536743e-08	0.00961599	-0.0051146187	-0.00022356026	0.5482492	0.0077410005	0.051250003	79.0	1246.2184097766876
78	0.9810345	0.14318651	1.0	-0.1	68.655174	0.7126958	0.10871488	0.8402626	0.26862735	316000	-8.495331e-06	0.019906197	-0.0050238287	-0.0010692291	0.53869134	0.0046279095	0.06525	79.0	1268.1962838172913
79	0.9627119	0.1990642	1.0	-0.1	67.44068	0.712946	0.116160244	0.86362904	0.23152027	320000	-3.4408572e-06	0.02782585	-0.0070618386	-0.015346213	0.53330475	0.0065967618	0.070750006	79.0	1290.4691083431244
80	0.9816667	0.14082097	1.0	-0.1	66.61667	0.7212047	0.12922768	0.8931634	0.13737324	324000	1.2966157e-05	0.017832737	-0.004081385	-0.0014524311	0.5103051	0.009494718	0.0405	79.0	1312.6868333816528
81	0.9819672	0.13968138	1.0	-0.1	65.11475	0.70951635	0.1432907	0.8475593	-0.21486624	328000	7.995606e-06	0.009881485	-0.0041228714	-0.0011633094	0.51700836	0.0046782317	0.036500003	79.0	1335.3256764411926
82	1.0	0.0	1.0	1.0	65.0	0.7169633	0.12835565	0.87107253	0.10636463	332000	1.9851686e-05	0.0100687	-0.007028616	-0.0023668553	0.52235776	0.0055850507	0.0595	79.0	1358.4407992362976
83	1.0	0.0	1.0	1.0	64.95082	0.72351843	0.121878006	0.8697697	0.0633322	336000	-4.425049e-07	0.00888578	-0.0032712403	-0.0010337029	0.5078346	0.005753219	0.02425	79.0	1381.6950414180756
84	0.9822581	0.13856897	1.0	-0.1	64.354836	0.73271435	0.112836696	0.86541295	0.24448866	340000	3.0727388e-06	0.018763967	-0.0053215586	-0.0012069214	0.49302483	0.005136245	0.051750004	79.0	1405.438438653946
85	1.0	0.0	1.0	1.0	66.6	0.6934509	0.12547691	0.88262385	0.17650224	344000	-2.5177002e-07	0.011174061	-0.00414608	-0.0028895875	0.46957746	0.005089437	0.043750003	79.0	1428.2979407310486
86	0.9627119	0.1990642	1.0	-0.1	66.67796	0.7317024	0.11028348	0.85809183	0.29492214	348000	2.3899079e-06	0.031070717	-0.004401144	-0.010732694	0.4473393	0.00914861	0.054500002	79.0	1450.7539200782776
87	1.0	0.0	1.0	1.0	64.370964	0.71923155	0.13468374	0.85799015	0.014934581	352000	-5.8989526e-06	0.011545188	-0.005017447	-0.0040226597	0.43351227	0.008008168	0.053250004	79.0	1473.7577512264252
88	1.0	0.0	1.0	1.0	63.822582	0.73365235	0.11295265	0.86222637	0.25830537	356000	2.03228e-06	0.0077314856	-0.0045873835	-0.00016766926	0.42222273	0.004106461	0.043250002	79.0	1496.654480934143
89	1.0	0.0	1.0	1.0	63.903225	0.7307528	0.11220914	0.8758357	0.26894447	360000	5.0449376e-06	0.007568624	-0.0041761613	-8.542556e-05	0.41216016	0.0031228059	0.038500004	79.0	1519.9210941791534
90	1.0	0.0	1.0	1.0	62.234375	0.74438196	0.11270556	0.8827746	0.31402448	364000	-4.4727326e-06	0.006982731	-0.0042348914	-2.3687258e-05	0.42007706	0.00639178	0.039	79.0	1543.8578605651855
91	0.9828125	0.13642155	1.0	-0.1	61.875	0.7461065	0.111783534	0.8881292	0.32033375	368000	5.3367617e-06	0.016460545	-0.0063372026	-0.0016006855	0.4093714	0.006489944	0.052	79.0	1567.637616634369
92	1.0	0.0	1.0	1.0	61.415386	0.73030406	0.11215039	0.88695556	0.28711268	372000	2.483368e-06	0.007388022	-0.004834618	-0.0005962155	0.42259285	0.0051552416	0.04825	79.0	1591.2704491615295
93	1.0	0.0	1.0	1.0	58.588234	0.7545085	0.11037096	0.8813635	0.33007267	376000	-2.9296875e-06	0.005994384	-0.003816225	-7.9479534e-05	0.42414713	0.0036941362	0.035	79.0	1615.6559872627258
94	0.98307693	0.13538459	1.0	-0.1	61.046154	0.7466961	0.111914545	0.9168466	0.2930722	380000	3.4713746e-06	0.019126063	-0.003493931	-0.0030284245	0.43259367	0.0016464944	0.034750003	79.0	1639.0966122150421
95	0.9828125	0.13642155	1.0	-0.1	61.65625	0.74088943	0.11072947	0.87935084	0.28528392	384000	-5.008698e-06	0.020675363	-0.005134087	-0.0024586488	0.44099438	0.004962636	0.054500002	79.0	1662.3184633255005
96	1.0	0.0	1.0	1.0	60.984615	0.73681545	0.11787981	0.9043154	0.22363327	388000	2.2039414e-06	0.007708881	-0.003804648	-0.0009659636	0.4418501	0.0041648922	0.03375	79.0	1685.9603583812714
97	0.9476191	0.23425473	1.0	-0.1	62.73016	0.7421917	0.10901115	0.8743668	0.29019427	392000	6.645203e-06	0.041365787	-0.0077461475	-0.008468449	0.4381683	0.0032338216	0.088750005	79.0	1709.323808670044
98	1.0	0.0	1.0	1.0	60.257576	0.7236919	0.11909142	0.8808272	0.197618	396000	2.931595e-06	0.009130165	-0.0042431895	-0.0028556455	0.43133512	0.006729349	0.051750004	79.0	1733.5882806777954
99	1.0	0.0	1.0	1.0	59.16418	0.74782634	0.10761349	0.8759375	0.31622356	400000	-4.0140153e-06	0.0060183397	-0.004267514	-0.000103069004	0.4276179	0.0029905702	0.045750003	79.0	1757.873321056366
